memberID,HHID,villageID,unionID,upazilaID,districtID,relationship_hh_head,sex,bl_age_reported,marital_status,highest_class_passed,still_in_school,employment_status,randomization_sample
313026072304,3130260723,313026,313,3,6,Son/Daughter,Female,16,Never married,SSC/Equivalent,Yes,Unemployed,Yes
313026072802,3130260728,313026,313,3,6,Son/Daughter,Female,16,Never married,SSC/Equivalent,Yes,Unemployed,Yes
313068000803,3130680008,313068,313,3,6,Son/Daughter,Female,17,Never married,Class Seven,No,Unemployed,Yes
313068001403,3130680014,313068,313,3,6,Son/Daughter,Female,15,Never married,Class Four,Yes,Unemployed,Yes
313068001703,3130680017,313068,313,3,6,Son/Daughter,Female,15,Never married,Class Six,Yes,Unemployed,Yes
313068002004,3130680020,313068,313,3,6,Son/Daughter,Female,16,Never married,SSC/Equivalent,Yes,Unemployed,Yes
313068002403,3130680024,313068,313,3,6,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
313068003003,3130680030,313068,313,3,6,Son/Daughter,Female,17,Never married,Class Seven,No,Unemployed,Yes
313068004402,3130680044,313068,313,3,6,Son/Daughter,Female,17,Never married,Class Eight,Yes,Unemployed,Yes
313068004903,3130680049,313068,313,3,6,Son/Daughter,Female,17,Never married,SSC/Equivalent,Yes,Unemployed,Yes
313068005404,3130680054,313068,313,3,6,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
313068007604,3130680076,313068,313,3,6,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
313068009402,3130680094,313068,313,3,6,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
313068009502,3130680095,313068,313,3,6,Spouse of Son/Daughter,Female,16,Currently married,Class Six,No,Unemployed,Yes
313068011405,3130680114,313068,313,3,6,Son/Daughter,Female,17,Never married,Class Seven,No,Unemployed,Yes
313068015004,3130680150,313068,313,3,6,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
313068015503,3130680155,313068,313,3,6,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
313068015904,3130680159,313068,313,3,6,Son/Daughter,Female,17,Never married,Class Five,No,Unemployed,Yes
313068016303,3130680163,313068,313,3,6,Son/Daughter,Female,15,Never married,Class Five,Yes,Unemployed,Yes
313068016504,3130680165,313068,313,3,6,Son/Daughter,Female,17,Never married,SSC/Equivalent,Yes,Unemployed,Yes
313068017503,3130680175,313068,313,3,6,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
313068017803,3130680178,313068,313,3,6,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
313068018002,3130680180,313068,313,3,6,Son/Daughter,Female,17,Never married,Class Three,Yes,Unemployed,Yes
313068018103,3130680181,313068,313,3,6,Son/Daughter,Female,17,Never married,Class Seven,No,Unemployed,Yes
313068018104,3130680181,313068,313,3,6,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
313068019202,3130680192,313068,313,3,6,Husband/Wife,Female,17,Currently married,Class Eight,No,Unemployed,Yes
313068020103,3130680201,313068,313,3,6,Son/Daughter,Female,16,Never married,Class Five,No,Unemployed,Yes
313068020203,3130680202,313068,313,3,6,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
313068020603,3130680206,313068,313,3,6,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
313068021003,3130680210,313068,313,3,6,Spouse of Son/Daughter,Female,17,Currently married,Class Four,No,Unemployed,Yes
313068021303,3130680213,313068,313,3,6,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
313068021604,3130680216,313068,313,3,6,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
313068021903,3130680219,313068,313,3,6,Son/Daughter,Female,15,Never married,Class Eight,Yes,Unemployed,Yes
313068022703,3130680227,313068,313,3,6,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
313068023406,3130680234,313068,313,3,6,Grandchild,Female,17,Never married,SSC/Equivalent,Yes,Unemployed,Yes
313068023407,3130680234,313068,313,3,6,Grandchild,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
313068025302,3130680253,313068,313,3,6,Husband/Wife,Female,17,Currently married,No Class Passed,No,Unemployed,Yes
313068026305,3130680263,313068,313,3,6,Son/Daughter,Female,15,Never married,Class Six,No,Unemployed,Yes
313068027403,3130680274,313068,313,3,6,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
313068028203,3130680282,313068,313,3,6,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
313068028303,3130680283,313068,313,3,6,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
313068029606,3130680296,313068,313,3,6,Grandchild,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
313068030502,3130680305,313068,313,3,6,Son/Daughter,Female,17,Never married,Class Five,No,Unemployed,Yes
313068030705,3130680307,313068,313,3,6,Spouse of Son/Daughter,Female,17,Currently married,No Class Passed,No,Unemployed,Yes
313078000103,3130780001,313078,313,3,6,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
313078000804,3130780008,313078,313,3,6,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
313078001102,3130780011,313078,313,3,6,Brother/Sister,Female,15,Never married,Class Five,Yes,Unemployed,Yes
313078001602,3130780016,313078,313,3,6,Son/Daughter,Female,17,Never married,HSC/ Equivalent,Yes,Unemployed,Yes
313078001803,3130780018,313078,313,3,6,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
313078002904,3130780029,313078,313,3,6,Son/Daughter,Female,17,Never married,Class Eight,No,Unemployed,Yes
313078003603,3130780036,313078,313,3,6,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
313078004003,3130780040,313078,313,3,6,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
313078004304,3130780043,313078,313,3,6,Son/Daughter,Female,16,Never married,Class Four,No,Unemployed,Yes
313078004803,3130780048,313078,313,3,6,Son/Daughter,Female,15,Never married,Class Six,No,Unemployed,Yes
313212000305,3132120003,313212,313,3,6,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
313212000402,3132120004,313212,313,3,6,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
313212000803,3132120008,313212,313,3,6,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
313212001502,3132120015,313212,313,3,6,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
313212002103,3132120021,313212,313,3,6,Son/Daughter,Female,15,Never married,Class Eight,Yes,Unemployed,Yes
313212002104,3132120021,313212,313,3,6,Son/Daughter,Female,16,Never married,Class Five,No,Unemployed,Yes
313212002202,3132120022,313212,313,3,6,Son/Daughter,Female,17,Never married,Class Seven,No,Unemployed,Yes
313212002803,3132120028,313212,313,3,6,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
313212003705,3132120037,313212,313,3,6,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
313212004604,3132120046,313212,313,3,6,Grandchild,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
313212004802,3132120048,313212,313,3,6,Son/Daughter,Female,15,Never married,Class Eight,Yes,Unemployed,Yes
313212005003,3132120050,313212,313,3,6,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
313212005603,3132120056,313212,313,3,6,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
313212006005,3132120060,313212,313,3,6,Son/Daughter,Female,16,Never married,Class Two,No,Unemployed,Yes
313212006212,3132120062,313212,313,3,6,Brother/Sister,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
313212006407,3132120064,313212,313,3,6,Son/Daughter,Female,15,Never married,Hafezi/Religious education,Yes,Unemployed,Yes
313212006503,3132120065,313212,313,3,6,Son/Daughter,Female,16,Never married,Class Five,No,Unemployed,Yes
313212006705,3132120067,313212,313,3,6,Son/Daughter,Female,16,Never married,Hafezi/Religious education,Yes,Unemployed,Yes
313212009304,3132120093,313212,313,3,6,Son/Daughter,Female,17,Never married,Class Seven,No,Unemployed,Yes
313212009503,3132120095,313212,313,3,6,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
313212010102,3132120101,313212,313,3,6,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
313212010104,3132120101,313212,313,3,6,Spouse of Son/Daughter,Female,16,Currently married,Class Six,No,Unemployed,Yes
313212011303,3132120113,313212,313,3,6,Son/Daughter,Female,16,Never married,Class Six,No,Unemployed,Yes
313212011403,3132120114,313212,313,3,6,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
313212011505,3132120115,313212,313,3,6,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
313212011803,3132120118,313212,313,3,6,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
313212012003,3132120120,313212,313,3,6,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
313212012207,3132120122,313212,313,3,6,Son/Daughter,Female,16,Never married,SSC/Equivalent,Yes,Unemployed,Yes
313212012303,3132120123,313212,313,3,6,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
313212013103,3132120131,313212,313,3,6,Son/Daughter,Female,16,Never married,Class Six,No,Unemployed,Yes
313212014503,3132120145,313212,313,3,6,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
313212015002,3132120150,313212,313,3,6,Son/Daughter,Female,15,Never married,Class Six,No,Unemployed,Yes
313212015205,3132120152,313212,313,3,6,Spouse of Son/Daughter,Female,15,Currently married,Class Nine,Yes,Unemployed,Yes
313212015503,3132120155,313212,313,3,6,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
313212015703,3132120157,313212,313,3,6,Grandchild,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
313212016405,3132120164,313212,313,3,6,Son/Daughter,Female,17,Currently married,Class Seven,No,Unemployed,Yes
313212018103,3132120181,313212,313,3,6,Son/Daughter,Female,16,Never married,Class Nine,Yes,Unemployed,Yes
313212018405,3132120184,313212,313,3,6,Son/Daughter,Female,16,Never married,Class Five,No,Unemployed,Yes
313212018406,3132120184,313212,313,3,6,Spouse of Son/Daughter,Female,16,Currently married,Class Six,No,Unemployed,Yes
313212019902,3132120199,313212,313,3,6,Husband/Wife,Female,16,Currently married,Class Five,No,Unemployed,Yes
313212021106,3132120211,313212,313,3,6,Spouse of Son/Daughter,Female,16,Currently married,Class Six,No,Unemployed,Yes
313212021203,3132120212,313212,313,3,6,Spouse of Son/Daughter,Female,16,Currently married,Class Six,No,Unemployed,Yes
313212021704,3132120217,313212,313,3,6,Son/Daughter,Female,16,Never married,Class Five,No,Unemployed,Yes
313212023203,3132120232,313212,313,3,6,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
313212025205,3132120252,313212,313,3,6,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
313212026403,3132120264,313212,313,3,6,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
313212027605,3132120276,313212,313,3,6,Son/Daughter,Female,15,Never married,Class Eight,Yes,Unemployed,Yes
313212027803,3132120278,313212,313,3,6,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
313212027808,3132120278,313212,313,3,6,Spouse of Son/Daughter,Female,16,Currently married,Class Six,No,Unemployed,Yes
313212029705,3132120297,313212,313,3,6,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
313212029904,3132120299,313212,313,3,6,Grandchild,Female,17,Never married,SSC/Equivalent,Yes,Unemployed,Yes
313212029905,3132120299,313212,313,3,6,Grandchild,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
313223000806,3132230008,313223,313,3,6,Son/Daughter,Female,17,Currently married,Class Seven,No,Unemployed,Yes
313223002104,3132230021,313223,313,3,6,Son/Daughter,Female,15,Never married,Class Four,No,Unemployed,Yes
313223002302,3132230023,313223,313,3,6,Son/Daughter,Female,17,Never married,Class Nine,Yes,Unemployed,Yes
313223003805,3132230038,313223,313,3,6,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
313223004204,3132230042,313223,313,3,6,Son/Daughter,Female,17,Never married,Class Nine,Yes,Unemployed,Yes
313223006203,3132230062,313223,313,3,6,Son/Daughter,Female,15,Never married,Class Four,No,Unemployed,Yes
313223006904,3132230069,313223,313,3,6,Son/Daughter,Female,15,Never married,Class Six,No,Unemployed,Yes
313223007103,3132230071,313223,313,3,6,Son/Daughter,Female,15,Never married,Class Six,No,Unemployed,Yes
313223009104,3132230091,313223,313,3,6,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
313223009406,3132230094,313223,313,3,6,Son/Daughter,Female,15,Never married,Class Seven,Yes,Unemployed,Yes
313223010409,3132230104,313223,313,3,6,Grandchild,Female,16,Never married,No Class Passed,No,Unemployed,Yes
313223010505,3132230105,313223,313,3,6,Son/Daughter,Female,15,Never married,Class Eight,Yes,Unemployed,Yes
313223011606,3132230116,313223,313,3,6,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
313223011703,3132230117,313223,313,3,6,Son/Daughter,Female,17,Never married,HSC/ Equivalent,Yes,Unemployed,Yes
313223012504,3132230125,313223,313,3,6,Son/Daughter,Female,16,Never married,Class Eight,Yes,Unemployed,Yes
313223014203,3132230142,313223,313,3,6,Son/Daughter,Female,17,Never married,Class Seven,No,Unemployed,Yes
313223015704,3132230157,313223,313,3,6,Son/Daughter,Female,16,Never married,HSC/First year,Yes,Unemployed,Yes
313223015807,3132230158,313223,313,3,6,Spouse of Son/Daughter,Female,16,Currently married,Class Five,No,Unemployed,Yes
313243001704,3132430017,313243,313,3,6,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
313243002002,3132430020,313243,313,3,6,Son/Daughter,Female,16,Never married,SSC/Equivalent,Yes,Unemployed,Yes
313243003003,3132430030,313243,313,3,6,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
313243004302,3132430043,313243,313,3,6,Husband/Wife,Female,15,Currently married,Class Five,No,Unemployed,Yes
313243005103,3132430051,313243,313,3,6,Son/Daughter,Female,17,Never married,Class Five,No,Unemployed,Yes
313243006303,3132430063,313243,313,3,6,Son/Daughter,Female,16,Never married,Class Eight,Yes,Unemployed,Yes
313243008804,3132430088,313243,313,3,6,Son/Daughter,Female,16,Never married,Class Eight,Yes,Unemployed,Yes
313243010203,3132430102,313243,313,3,6,Son/Daughter,Female,15,Never married,SSC/Equivalent,Yes,Unemployed,Yes
313243011504,3132430115,313243,313,3,6,Son/Daughter,Female,16,Never married,SSC/Equivalent,Yes,Unemployed,Yes
313243011705,3132430117,313243,313,3,6,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
313243011904,3132430119,313243,313,3,6,Son/Daughter,Female,15,Never married,SSC/Equivalent,Yes,Unemployed,Yes
313243014703,3132430147,313243,313,3,6,Son/Daughter,Female,16,Never married,SSC/Equivalent,Yes,Unemployed,Yes
313243017903,3132430179,313243,313,3,6,Son/Daughter,Female,17,Currently married,Class Seven,No,Unemployed,Yes
313253000303,3132530003,313253,313,3,6,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
313253000405,3132530004,313253,313,3,6,Son/Daughter,Female,16,Never married,Class Six,No,Unemployed,Yes
313253000503,3132530005,313253,313,3,6,Son/Daughter,Female,15,Never married,Class One,No,Unemployed,Yes
313253000704,3132530007,313253,313,3,6,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
313253001303,3132530013,313253,313,3,6,Son/Daughter,Female,17,Never married,Class Seven,No,Unemployed,Yes
313253002203,3132530022,313253,313,3,6,Son/Daughter,Female,16,Never married,Class Six,No,Unemployed,Yes
313253002503,3132530025,313253,313,3,6,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
313253003102,3132530031,313253,313,3,6,Husband/Wife,Female,17,Currently married,Class Five,No,Unemployed,Yes
313253004002,3132530040,313253,313,3,6,Husband/Wife,Female,17,Currently married,Class Five,No,Unemployed,Yes
313253004702,3132530047,313253,313,3,6,Husband/Wife,Female,15,Currently married,Class Five,No,Unemployed,Yes
313253005904,3132530059,313253,313,3,6,Brother/Sister in law,Female,17,Currently married,Class Five,No,Unemployed,Yes
313253006308,3132530063,313253,313,3,6,Brother/Sister in law,Female,17,Currently married,Class Four,No,Unemployed,Yes
313253006404,3132530064,313253,313,3,6,Son/Daughter,Female,16,Never married,Class Five,No,Unemployed,Yes
313253006705,3132530067,313253,313,3,6,Son/Daughter,Female,17,Never married,Class Eight,No,Unemployed,Yes
313253006903,3132530069,313253,313,3,6,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
313253007002,3132530070,313253,313,3,6,Husband/Wife,Female,17,Currently married,Class Eight,No,Unemployed,Yes
313253010205,3132530102,313253,313,3,6,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
313253010803,3132530108,313253,313,3,6,Son/Daughter,Female,17,Never married,Class Seven,No,Unemployed,Yes
313253012502,3132530125,313253,313,3,6,Husband/Wife,Female,17,Currently married,Class Seven,No,Unemployed,Yes
313253013903,3132530139,313253,313,3,6,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
313253014204,3132530142,313253,313,3,6,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
313253014506,3132530145,313253,313,3,6,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
313253014705,3132530147,313253,313,3,6,Son/Daughter,Female,15,Never married,Class Nine,Yes,Unemployed,Yes
313253014805,3132530148,313253,313,3,6,Son/Daughter,Female,17,Never married,HSC/First year,Yes,Unemployed,Yes
313253014806,3132530148,313253,313,3,6,Son/Daughter,Female,16,Never married,HSC/First year,Yes,Unemployed,Yes
313253014807,3132530148,313253,313,3,6,Spouse of Son/Daughter,Female,17,Currently married,Class Eight,No,Unemployed,Yes
313253015203,3132530152,313253,313,3,6,Son/Daughter,Female,16,Never married,Class Five,No,Unemployed,Yes
313253015306,3132530153,313253,313,3,6,Spouse of Son/Daughter,Female,17,Currently married,Class Five,No,Unemployed,Yes
313253015604,3132530156,313253,313,3,6,Grandchild,Female,15,Never married,Class Seven,Yes,Unemployed,Yes
313253016003,3132530160,313253,313,3,6,Son/Daughter,Female,15,Never married,Class Six,Yes,Unemployed,Yes
313253016204,3132530162,313253,313,3,6,Son/Daughter,Female,15,Never married,Class Five,No,Unemployed,Yes
